,max_bid,min_ask
4849,246,258
4850,246,258
4851,246,258
4852,246,258
4853,246,258
4854,246,258
4855,246,258
4856,248,258
4857,246,258
4858,246,258
4859,246,257
4860,246,257
4861,246,257
4862,246,257
4863,246,257
4864,246,257
4865,246,254
4866,246,254
4867,246,254
4868,246,254
4869,246,254
4870,246,254
4871,253,254
4872,253,254
4873,253,254
4874,253,254
4875,253,254
4876,253,254
4877,249,254
4878,249,254
4879,249,254
4880,249,254
4881,249,254
4882,249,254
4883,249,254
4884,249,254
4885,249,254
4886,249,254
4887,249,253
4888,249,253
4889,249,253
4890,249,253
4891,249,253
4892,249,254
4893,249,254
4894,249,254
4895,249,254
4896,249,254
4897,249,257
4898,249,257
4899,249,257
4900,249,257
4901,249,257
4902,249,257
4903,249,257
4904,249,257
4905,249,257
4906,249,257
4907,249,257
4908,249,258
4909,249,258
4910,249,258
4911,249,258
4912,249,258
4913,249,258
4914,249,258
4915,249,258
4916,249,258
4917,249,258
4918,249,258
4919,249,258
4920,249,258
4921,249,258
4922,249,258
4923,249,258
4924,249,258
4925,249,258
4926,249,258
4927,249,258
4928,249,258
4929,249,258
4930,249,258
4931,249,258
4932,249,258
4933,249,258
4934,249,258
4935,249,258
4936,249,258
4937,250,258
4938,250,258
4939,250,258
4940,250,258
4941,250,258
4942,250,258
4943,250,258
4944,250,258
4945,251,258
4946,251,258
4947,251,258
4948,251,258
4949,251,258
4950,251,258
4951,249,258
4952,249,258
4953,249,258
4954,249,258
4955,249,258
4956,246,258
4957,246,258
4958,246,258
4959,247,258
4960,247,263
4961,247,263
4962,247,263
4963,247,263
4964,247,263
4965,247,263
4966,247,263
4967,247,263
4968,247,263
4969,247,263
4970,247,263
4971,255,263
4972,256,263
4973,256,263
4974,256,263
4975,256,263
4976,256,263
4977,256,263
4978,256,262
4979,256,261
4980,256,261
4981,256,261
4982,256,261
4983,256,261
4984,256,261
4985,256,261
4986,256,261
4987,257,261
4988,257,261
4989,257,261
4990,258,261
4991,258,261
4992,258,261
4993,259,261
4994,259,261
4995,259,261
4996,259,261
4997,259,261
4998,259,261
4999,259,261
5000,258,261
5001,258,261
5002,258,261
5003,258,261
5004,258,261
5005,258,261
5006,258,261
5007,259,261
5008,259,261
5009,259,261
5010,259,261
5011,260,261
5012,247,261
5013,247,261
5014,247,260
5015,250,260
5016,251,260
5017,251,260
5018,251,260
5019,252,260
5020,252,259
5021,252,259
5022,252,259
5023,252,259
5024,252,259
5025,252,258
5026,252,258
5027,252,268
5028,252,268
5029,252,268
5030,252,268
5031,252,268
5032,253,268
5033,257,268
5034,257,268
5035,257,268
5036,257,268
5037,257,268
5038,257,268
5039,258,268
5040,258,268
5041,258,268
5042,258,268
5043,258,268
5044,258,268
5045,258,268
5046,259,268
5047,259,268
5048,259,268
5049,259,268
5050,259,268
5051,259,268
5052,259,268
5053,258,268
5054,258,268
5055,258,268
5056,258,268
5057,258,268
5058,258,268
5059,258,268
5060,258,268
5061,259,268
5062,259,268
5063,259,268
5064,259,267
5065,259,267
5066,259,267
5067,259,266
5068,259,266
5069,259,265
5070,260,265
5071,260,265
5072,260,265
5073,261,265
5074,261,265
5075,262,265
5076,262,265
5077,262,265
5078,262,265
5079,262,265
5080,262,265
5081,262,265
5082,262,265
5083,262,265
5084,263,265
5085,263,265
5086,263,264
5087,263,264
5088,262,265
5089,262,265
5090,263,265
5091,263,265
5092,264,265
5093,264,265
5094,264,265
5095,264,265
5096,264,265
5097,264,265
5098,264,265
5099,264,265
5100,264,265
5101,264,265
5102,264,265
5103,264,265
5104,264,265
5105,264,265
5106,264,271
5107,264,271
5108,264,271
5109,264,271
5110,265,271
5111,265,271
5112,265,271
5113,265,271
5114,265,271
5115,265,271
5116,265,271
5117,265,271
5118,265,271
5119,265,271
5120,265,271
5121,265,271
5122,265,271
5123,265,271
5124,265,271
5125,265,270
5126,265,270
5127,265,270
5128,265,270
5129,265,270
5130,265,270
5131,266,270
5132,266,270
5133,266,270
5134,267,270
5135,267,270
5136,267,269
5137,267,269
5138,267,269
5139,267,269
5140,267,269
5141,267,269
5142,268,269
5143,268,269
5144,268,269
5145,268,270
5146,263,270
5147,263,270
5148,263,270
5149,263,270
5150,263,270
5151,263,270
5152,263,270
5153,261,270
5154,261,270
5155,261,269
5156,261,269
5157,261,269
5158,261,269
5159,261,269
5160,261,269
5161,261,269
5162,259,269
5163,259,269
5164,259,269
5165,259,269
5166,259,269
5167,259,269
5168,259,269
5169,259,269
5170,259,261
5171,259,261
5172,256,261
5173,256,261
5174,256,261
5175,256,261
5176,256,261
5177,256,261
5178,256,260
5179,256,260
5180,256,260
5181,256,259
5182,256,258
5183,256,258
5184,256,258
5185,256,258
5186,256,258
5187,256,257
5188,256,257
5189,256,257
5190,256,257
5191,256,257
5192,256,257
5193,256,257
5194,256,257
5195,256,257
5196,256,257
5197,256,257
5198,256,257
5199,256,257
5200,256,257
5201,256,257
5202,256,257
5203,256,257
5204,256,257
5205,256,257
5206,256,258
5207,256,258
5208,256,258
5209,256,258
5210,256,258
5211,256,258
5212,256,258
5213,256,258
5214,256,258
5215,256,258
5216,256,258
5217,256,258
5218,256,258
5219,257,258
5220,257,258
5221,257,258
5222,257,258
5223,257,258
5224,254,258
5225,254,258
5226,254,258
5227,254,258
5228,254,258
5229,254,258
5230,254,258
5231,254,258
5232,254,256
5233,254,256
5234,254,256
5235,254,256
5236,254,256
5237,254,256
5238,254,256
5239,255,256
5240,255,256
5241,255,256
5242,255,256
5243,255,256
5244,252,258
5245,253,258
5246,254,258
5247,254,258
5248,254,258
5249,254,258
5250,254,258
5251,254,258
5252,254,258
5253,255,258
5254,256,258
5255,256,258
5256,256,258
5257,257,258
5258,256,266
5259,257,266
5260,257,266
5261,257,266
5262,257,266
5263,257,266
5264,257,266
5265,263,266
5266,263,266
5267,263,266
5268,263,266
5269,263,266
5270,264,266
5271,264,266
5272,264,266
5273,264,266
5274,264,266
5275,264,266
5276,265,266
5277,265,266
5278,265,266
5279,265,266
5280,265,266
5281,265,266
5282,265,266
5283,265,266
5284,265,267
5285,265,267
5286,265,267
5287,265,267
5288,265,267
5289,265,267
5290,266,267
5291,263,267
5292,263,267
5293,263,267
5294,263,267
5295,263,267
5296,263,267
5297,263,266
5298,263,266
5299,263,266
5300,263,266
5301,263,266
5302,263,266
5303,263,265
5304,263,265
5305,263,265
5306,263,265
5307,263,265
5308,263,265
5309,263,265
5310,263,264
5311,263,264
5312,263,264
5313,263,264
5314,263,264
5315,263,264
5316,263,264
5317,263,264
5318,263,264
5319,263,264
5320,263,264
5321,263,264
5322,263,264
5323,263,267
5324,263,267
5325,263,267
5326,263,267
5327,263,267
5328,263,267
5329,263,267
5330,263,267
5331,263,267
5332,263,267
5333,263,267
5334,263,267
5335,263,267
5336,263,267
5337,263,267
5338,263,267
5339,263,267
5340,263,267
5341,263,267
5342,263,267
5343,263,267
5344,263,267
5345,263,267
5346,263,271
5347,263,271
5348,263,271
5349,263,271
5350,263,271
5351,263,271
5352,263,271
5353,263,271
5354,263,271
5355,263,271
5356,263,271
5357,263,271
5358,263,271
5359,263,271
5360,263,271
5361,263,271
5362,263,271
5363,263,271
5364,263,271
5365,263,270
5366,263,270
5367,263,270
5368,263,270
5369,263,270
5370,263,270
5371,263,270
5372,263,270
5373,263,270
5374,263,270
5375,263,270
5376,263,270
5377,263,270
5378,263,270
5379,263,270
5380,263,270
5381,263,270
5382,263,270
5383,263,270
5384,263,270
5385,263,269
5386,263,269
5387,263,269
5388,263,269
5389,263,269
5390,263,269
5391,263,269
5392,263,269
5393,263,269
5394,263,269
5395,263,268
5396,263,268
5397,263,268
5398,263,268
5399,263,268
5400,263,268
5401,263,268
5402,263,268
5403,263,268
5404,263,267
5405,263,267
5406,263,266
5407,263,266
5408,263,266
5409,263,266
5410,263,266
5411,263,266
5412,263,266
5413,263,265
5414,263,265
5415,263,265
5416,263,265
5417,261,265
5418,261,265
5419,261,264
5420,261,264
5421,261,264
5422,262,264
5423,262,264
5424,262,263
5425,262,263
5426,261,265
5427,261,265
5428,261,265
5429,261,265
5430,261,265
5431,261,265
5432,261,265
5433,261,265
5434,261,265
5435,261,265
5436,261,265
5437,261,264
5438,261,264
5439,261,264
5440,261,264
5441,261,264
5442,261,264
5443,261,264
5444,261,264
5445,261,264
5446,261,264
5447,261,264
5448,261,263
5449,261,263
5450,261,263
5451,261,263
5452,261,263
5453,261,263
5454,261,263
5455,261,263
5456,261,263
5457,261,263
5458,261,263
5459,261,263
5460,261,263
5461,261,263
5462,261,263
5463,261,263
5464,261,263
5465,261,263
5466,261,263
5467,261,263
5468,261,263
5469,262,263
5470,262,263
5471,262,263
5472,262,263
5473,261,268
5474,261,268
5475,261,268
5476,261,268
5477,261,268
5478,261,268
5479,262,268
5480,261,268
5481,263,268
5482,263,268
5483,263,268
5484,263,268
5485,261,268
5486,261,268
5487,261,268
5488,261,268
5489,261,268
5490,261,268
5491,261,268
5492,261,268
5493,259,268
5494,259,268
5495,259,268
5496,259,268
5497,259,268
5498,259,268
5499,259,273
5500,259,273
5501,259,273
5502,259,273
5503,259,273
5504,259,273
5505,259,273
5506,259,273
5507,259,273
5508,259,273
5509,259,273
5510,259,273
5511,259,272
5512,259,271
5513,259,271
5514,259,271
5515,269,271
5516,269,271
5517,269,271
5518,269,270
5519,269,270
5520,269,270
5521,269,270
5522,269,270
5523,269,270
5524,269,270
5525,269,270
5526,269,270
5527,269,270
5528,269,270
5529,269,270
5530,269,270
5531,269,270
5532,269,270
5533,269,270
5534,269,270
5535,269,270
5536,269,270
5537,269,270
5538,269,270
5539,269,270
5540,269,270
5541,269,270
5542,269,270
5543,269,270
5544,269,270
5545,269,270
5546,269,270
5547,269,270
5548,269,270
5549,269,270
5550,269,270
5551,269,270
5552,269,270
5553,269,270
5554,269,270
5555,269,270
5556,269,270
5557,269,270
5558,269,270
5559,269,270
5560,269,270
5561,269,270
5562,269,270
5563,269,270
5564,269,270
5565,269,270
5566,269,270
5567,269,270
5568,269,270
5569,269,270
5570,269,270
5571,269,270
5572,269,270
5573,269,273
5574,269,272
5575,269,272
5576,269,272
5577,269,272
5578,269,272
5579,269,272
5580,269,272
5581,269,272
5582,269,272
5583,269,271
5584,269,271
5585,269,271
5586,269,270
5587,269,270
5588,269,270
5589,269,270
5590,269,270
5591,269,270
5592,269,270
5593,269,270
5594,269,270
5595,269,270
5596,269,270
5597,269,270
5598,269,270
5599,269,270
5600,269,270
5601,269,270
5602,269,270
5603,269,270
5604,269,270
5605,269,270
5606,269,270
5607,269,270
5608,269,270
5609,269,270
5610,269,270
5611,269,270
5612,269,270
5613,269,270
5614,269,270
5615,269,270
5616,269,270
5617,269,270
5618,269,270
5619,269,270
5620,269,270
5621,269,270
5622,269,270
5623,269,270
5624,269,270
5625,269,270
5626,269,270
5627,269,270
5628,269,270
5629,269,270
5630,267,270
5631,267,270
5632,267,270
5633,267,270
5634,267,270
5635,267,270
5636,254,270
5637,254,270
5638,254,270
5639,254,270
5640,254,270
5641,254,255
5642,254,255
5643,254,255
5644,254,255
5645,254,255
5646,254,255
5647,254,255
5648,254,270
5649,254,270
5650,254,270
5651,254,270
5652,254,270
5653,254,270
5654,254,270
5655,254,270
5656,269,270
5657,269,270
5658,269,270
5659,269,270
5660,269,270
5661,269,270
5662,269,270
5663,266,270
5664,266,270
5665,266,270
5666,266,270
5667,266,270
5668,259,270
5669,259,270
5670,259,270
5671,259,270
5672,259,270
5673,259,270
5674,259,270
5675,259,270
5676,259,270
5677,259,270
5678,259,270
5679,259,270
5680,259,270
5681,259,270
5682,259,270
5683,259,270
5684,259,270
5685,259,270
5686,259,270
5687,259,270
5688,259,270
5689,259,270
5690,259,270
5691,259,270
5692,259,270
5693,259,270
5694,259,270
5695,259,270
5696,259,270
5697,259,270
5698,259,270
5699,259,270
5700,259,270
5701,259,270
5702,259,270
5703,259,270
5704,259,270
5705,259,270
5706,259,270
5707,259,270
5708,259,270
5709,259,270
5710,259,270
5711,259,270
5712,259,270
5713,259,270
5714,259,270
5715,259,270
5716,259,270
5717,259,270
5718,259,270
5719,259,269
5720,259,268
5721,260,268
5722,260,267
5723,260,267
5724,260,267
5725,260,267
5726,260,267
5727,260,267
5728,260,267
5729,260,267
5730,260,267
5731,261,267
5732,261,267
5733,261,267
5734,261,267
5735,261,266
5736,261,266
5737,261,266
5738,261,266
5739,262,266
5740,262,266
5741,262,266
5742,262,266
5743,263,266
5744,263,266
5745,263,265
5746,263,264
5747,263,264
5748,263,264
5749,263,264
5750,263,264
5751,263,264
5752,263,264
5753,263,264
5754,259,265
5755,259,265
5756,259,265
5757,259,265
5758,259,264
5759,259,264
5760,259,264
5761,259,264
5762,259,264
5763,259,263
5764,259,263
5765,259,263
5766,259,263
5767,259,263
5768,259,263
5769,259,263
5770,254,263
5771,254,263
5772,254,263
5773,254,262
5774,254,262
5775,254,262
5776,254,262
5777,254,261
5778,254,261
5779,254,261
5780,254,261
5781,254,261
5782,254,261
5783,254,261
5784,254,261
5785,255,261
5786,255,260
5787,255,260
5788,255,260
5789,255,260
5790,255,260
5791,255,259
5792,255,258
5793,255,258
5794,255,257
5795,255,257
5796,255,268
5797,255,268
5798,255,268
5799,256,268
5800,256,268
5801,256,268
5802,256,268
5803,256,268
5804,256,268
5805,261,268
5806,261,268
5807,261,268
5808,262,268
5809,262,268
5810,263,268
5811,263,268
5812,263,268
5813,263,268
5814,263,268
5815,263,268
5816,263,268
5817,263,268
5818,263,268
5819,263,268
5820,263,268
5821,264,268
5822,264,268
5823,264,268
5824,264,268
5825,264,268
5826,264,268
5827,264,268
5828,264,268
5829,264,268
5830,264,268
5831,264,268
5832,263,268
5833,263,268
5834,263,268
5835,263,268
5836,263,268
5837,263,268
5838,263,268
5839,263,268
5840,263,268
5841,263,268
5842,263,268
5843,263,268
5844,263,268
5845,263,268
5846,263,268
5847,263,268
5848,263,268
5849,263,268
5850,263,268
5851,263,268
5852,263,268
5853,263,268
5854,263,268
5855,263,267
5856,263,267
5857,263,267
5858,263,267
5859,263,267
5860,263,267
5861,263,267
5862,263,267
5863,263,267
5864,263,267
5865,263,267
5866,263,267
5867,263,267
5868,263,267
5869,263,267
5870,263,267
5871,263,266
5872,263,266
5873,263,266
5874,263,266
5875,263,266
5876,263,265
5877,263,265
5878,263,265
5879,263,265
5880,263,265
5881,263,264
5882,263,264
5883,263,264
5884,263,264
5885,263,264
5886,263,264
5887,263,264
5888,263,264
5889,263,264
5890,263,264
5891,263,264
5892,263,264
5893,261,269
5894,261,269
5895,261,269
5896,261,269
5897,261,269
5898,261,269
5899,261,269
5900,261,269
5901,261,268
5902,261,268
5903,261,268
5904,262,268
5905,262,268
5906,262,268
5907,263,268
5908,263,268
5909,263,268
5910,263,268
5911,263,268
5912,263,268
5913,263,268
5914,263,268
5915,263,268
5916,264,268
5917,264,268
5918,264,268
5919,264,268
5920,264,268
5921,264,268
5922,261,268
5923,261,268
5924,261,268
5925,261,268
5926,259,268
5927,259,268
5928,259,268
5929,259,268
5930,259,268
5931,259,268
5932,259,268
5933,253,268
5934,253,268
5935,253,276
5936,254,276
5937,254,276
5938,254,276
5939,254,276
5940,254,276
5941,254,276
5942,254,276
5943,254,257
5944,255,257
5945,255,256
5946,255,256
5947,254,257
5948,254,257
5949,254,257
5950,254,257
5951,254,257
5952,254,257
5953,254,257
5954,254,257
5955,254,257
5956,254,257
5957,254,257
5958,254,257
5959,254,271
5960,254,271
5961,254,271
5962,254,272
5963,255,272
5964,255,272
5965,256,272
5966,256,272
5967,256,272
5968,257,272
5969,257,272
5970,257,272
5971,257,272
5972,257,272
5973,257,272
5974,257,271
5975,257,258
5976,256,271
5977,256,271
5978,256,271
5979,268,271
5980,268,271
5981,268,271
5982,268,271
5983,268,271
5984,268,271
5985,268,270
5986,268,270
5987,268,270
5988,268,269
5989,268,269
5990,257,274
5991,258,274
5992,258,274
5993,258,274
5994,258,274
5995,258,274
5996,258,274
5997,258,274
5998,258,274
5999,258,274
6000,258,274
6001,258,274
6002,259,274
6003,259,274
6004,259,274
6005,259,274
6006,259,274
6007,260,274
6008,260,274
6009,261,274
6010,261,274
6011,261,273
6012,262,273
6013,262,273
6014,262,273
6015,259,273
6016,259,273
6017,259,273
6018,259,273
6019,259,273
6020,259,272
6021,259,272
6022,260,272
6023,260,272
6024,260,272
6025,260,272
6026,260,272
6027,260,272
6028,260,272
6029,260,271
6030,261,271
6031,261,270
6032,261,270
6033,261,270
6034,261,270
6035,261,269
6036,261,269
6037,261,269
6038,261,269
6039,261,269
6040,260,269
6041,260,269
6042,260,269
6043,260,269
6044,260,269
6045,260,269
6046,260,269
6047,260,269
6048,260,269
6049,260,269
6050,260,263
6051,260,263
6052,260,263
6053,260,262
6054,260,262
6055,260,262
6056,260,261
6057,260,261
6058,259,263
6059,259,266
6060,258,266
6061,258,266
6062,258,266
6063,258,266
6064,258,266
6065,258,266
6066,258,266
6067,258,266
6068,258,266
6069,258,266
6070,258,266
6071,257,266
6072,257,265
6073,257,264
6074,257,264
6075,257,264
6076,257,263
6077,257,262
6078,257,262
6079,257,262
6080,257,262
6081,257,262
6082,257,262
6083,260,262
6084,260,262
6085,260,262
6086,260,262
6087,261,262
6088,261,262
6089,260,262
6090,260,261
6091,260,261
6092,260,261
6093,260,261
6094,260,261
6095,260,261
6096,260,261
6097,260,261
6098,260,261
6099,260,261
6100,260,261
6101,260,261
6102,260,261
6103,260,261
6104,260,261
6105,260,261
6106,260,261
6107,260,261
6108,260,261
6109,260,261
6110,260,261
6111,260,261
6112,260,261
6113,260,261
6114,260,261
6115,260,261
6116,260,261
6117,260,261
6118,260,261
6119,260,261
6120,260,261
6121,260,261
6122,260,261
6123,260,268
6124,262,268
6125,262,268
6126,262,268
6127,262,268
6128,262,268
6129,262,268
6130,262,268
6131,262,268
6132,262,268
6133,262,268
6134,262,268
6135,262,268
6136,262,268
6137,262,268
6138,262,268
6139,262,268
6140,262,267
6141,262,267
6142,262,267
6143,262,267
6144,262,266
6145,262,266
6146,262,266
6147,262,265
6148,262,265
6149,262,265
6150,262,265
6151,262,265
6152,262,265
6153,262,265
6154,262,265
6155,262,265
6156,262,265
6157,262,265
6158,262,265
6159,262,265
6160,262,265
6161,262,265
6162,262,265
6163,262,265
6164,262,265
6165,262,265
6166,262,265
6167,262,265
6168,262,265
6169,262,265
6170,262,265
6171,262,265
6172,262,265
6173,262,265
6174,262,265
6175,262,265
6176,262,265
6177,262,265
6178,262,265
6179,262,265
6180,263,265
6181,263,270
6182,263,270
6183,263,270
6184,263,270
6185,263,270
6186,263,270
6187,263,270
6188,263,270
6189,263,270
6190,263,270
6191,263,270
6192,263,270
6193,263,270
6194,263,270
6195,263,269
6196,264,269
6197,268,269
6198,268,269
6199,268,269
6200,268,269
6201,264,270
6202,264,270
6203,264,270
6204,264,272
6205,264,272
6206,264,272
6207,265,272
6208,265,272
6209,265,272
6210,265,272
6211,265,272
6212,265,272
6213,265,272
6214,265,272
6215,262,272
6216,262,272
6217,262,272
6218,262,272
6219,262,272
6220,262,272
6221,262,272
6222,262,272
6223,262,272
6224,262,272
6225,262,272
6226,262,272
6227,262,272
6228,262,272
6229,262,272
6230,262,272
6231,262,272
6232,262,271
6233,262,271
6234,262,271
6235,262,271
6236,262,271
6237,262,271
6238,262,271
6239,262,271
6240,262,271
6241,262,271
6242,262,271
6243,262,271
6244,262,271
6245,262,271
6246,262,271
6247,262,271
6248,262,271
6249,262,270
6250,262,270
6251,262,270
6252,260,270
6253,260,270
6254,262,270
6255,262,270
6256,262,270
6257,262,269
6258,262,269
6259,262,269
6260,262,269
6261,262,269
6262,262,269
6263,262,269
6264,262,269
6265,262,269
6266,262,268
6267,262,268
6268,262,268
6269,262,267
6270,262,267
6271,262,267
6272,262,267
6273,262,267
6274,262,267
6275,262,267
6276,262,267
6277,262,267
6278,262,267
6279,262,267
6280,262,267
6281,262,267
6282,262,266
6283,262,266
6284,262,266
6285,262,266
6286,262,266
6287,262,266
6288,262,265
6289,262,265
6290,262,264
6291,262,264
6292,262,264
6293,262,264
6294,262,264
6295,262,264
6296,262,264
6297,262,264
6298,262,264
6299,262,264
6300,260,264
6301,260,264
6302,260,264
6303,260,263
6304,260,263
6305,260,263
6306,260,263
6307,260,262
6308,260,261
6309,260,261
6310,260,261
6311,260,261
6312,260,261
6313,260,261
6314,260,261
6315,258,261
6316,258,261
6317,258,261
6318,258,260
6319,258,259
6320,258,259
6321,258,259
6322,258,259
6323,258,259
6324,258,259
6325,258,259
6326,258,259
6327,258,266
6328,258,265
6329,258,265
6330,258,265
6331,258,265
6332,258,265
6333,258,265
6334,258,265
6335,258,265
6336,258,264
6337,258,264
6338,258,264
6339,258,263
6340,258,263
6341,258,263
6342,258,263
6343,258,263
6344,258,263
6345,258,263
6346,258,263
6347,258,263
6348,258,263
6349,258,263
6350,258,262
6351,258,262
6352,258,262
6353,258,262
6354,258,262
6355,258,262
6356,258,262
6357,258,262
6358,258,262
6359,258,262
6360,258,262
6361,258,262
6362,258,262
6363,258,262
6364,258,262
6365,258,262
6366,258,262
6367,258,262
6368,258,262
6369,258,262
6370,258,262
6371,258,262
6372,258,262
6373,258,261
6374,258,261
6375,258,261
6376,258,261
6377,258,261
6378,258,261
6379,258,261
6380,258,261
6381,258,260
6382,258,260
6383,258,260
6384,258,260
6385,258,260
6386,258,260
6387,258,260
6388,258,259
6389,258,259
6390,258,259
6391,258,259
6392,258,259
6393,258,268
6394,258,268
6395,258,267
6396,258,267
6397,258,267
6398,258,263
6399,258,263
6400,259,263
6401,259,263
6402,259,263
6403,259,262
6404,259,262
6405,260,262
6406,261,262
6407,261,262
6408,261,262
6409,261,262
6410,261,262
6411,261,262
6412,261,262
6413,261,268
6414,262,268
6415,262,268
6416,262,268
6417,262,268
6418,262,268
6419,262,268
6420,262,268
6421,262,268
6422,262,268
6423,262,268
6424,263,268
6425,263,268
6426,263,268
6427,264,268
6428,264,268
6429,265,268
6430,265,268
6431,265,268
6432,266,268
6433,266,268
6434,266,268
6435,266,268
6436,266,267
6437,266,267
6438,266,267
6439,266,267
6440,266,267
6441,266,267
6442,266,267
6443,265,268
6444,265,268
6445,266,268
6446,266,269
6447,266,269
6448,265,269
6449,265,269
6450,265,269
6451,265,269
6452,265,269
6453,265,269
6454,265,269
6455,265,269
6456,265,269
6457,263,269
6458,263,269
6459,263,269
6460,263,269
6461,263,269
6462,263,269
6463,263,269
6464,263,269
6465,263,269
6466,263,268
6467,263,268
6468,264,268
6469,264,268
6470,264,268
6471,265,268
6472,265,268
6473,265,268
6474,265,268
6475,265,268
6476,265,268
6477,265,268
6478,265,268
6479,265,268
6480,265,268
6481,265,268
6482,265,268
6483,266,268
6484,266,268
6485,266,268
6486,266,268
6487,267,268
6488,266,270
6489,266,270
6490,266,270
6491,266,270
6492,266,270
6493,266,270
6494,266,270
6495,266,270
6496,266,270
6497,266,270
6498,266,270
6499,266,270
6500,266,270
6501,266,269
6502,266,269
6503,266,269
6504,266,269
6505,266,268
6506,266,268
6507,266,268
6508,266,268
6509,266,267
6510,266,267
6511,266,267
6512,259,270
6513,259,270
6514,259,270
6515,259,270
6516,259,270
6517,259,270
6518,259,270
6519,259,270
6520,259,269
6521,259,269
6522,259,269
6523,259,269
6524,259,269
6525,259,269
6526,259,269
6527,259,269
6528,263,269
6529,263,269
6530,263,269
6531,263,269
6532,263,269
6533,263,269
6534,263,269
6535,263,269
6536,263,269
6537,263,268
6538,263,268
6539,263,268
6540,263,268
6541,263,268
6542,263,268
6543,263,268
6544,263,268
6545,263,268
6546,263,268
6547,263,268
6548,263,268
6549,263,268
6550,264,268
6551,264,268
6552,264,267
6553,264,267
6554,264,267
6555,264,267
6556,264,267
6557,264,267
6558,264,267
6559,264,267
6560,264,267
6561,264,267
6562,264,267
6563,264,267
6564,264,267
6565,264,267
6566,264,267
6567,264,267
6568,264,267
6569,264,267
6570,264,267
6571,265,267
6572,265,267
6573,265,267
6574,265,267
6575,265,267
6576,265,267
6577,265,267
6578,265,267
6579,265,267
6580,265,267
6581,265,267
6582,265,267
6583,265,266
6584,265,266
6585,265,266
6586,265,266
6587,265,266
6588,263,266
6589,263,266
6590,263,266
6591,263,266
6592,263,266
6593,263,266
6594,263,266
6595,263,266
6596,263,266
6597,263,266
6598,263,265
6599,263,265
6600,263,265
6601,263,265
6602,263,265
6603,259,265
6604,259,265
6605,259,265
6606,259,265
6607,259,265
6608,259,265
6609,259,265
6610,259,264
6611,259,264
6612,259,264
6613,259,264
6614,259,264
6615,259,264
6616,259,264
6617,259,264
6618,259,264
6619,259,264
6620,259,264
6621,259,264
6622,259,264
6623,259,264
6624,259,263
6625,259,263
6626,259,263
6627,259,263
6628,259,263
6629,259,263
6630,259,263
6631,259,263
6632,259,263
6633,259,263
6634,259,262
6635,259,262
6636,259,261
6637,259,261
6638,259,261
6639,259,261
6640,259,261
6641,259,261
6642,259,261
6643,259,261
6644,259,261
6645,259,261
6646,259,261
6647,259,261
6648,259,261
6649,259,260
6650,259,260
6651,259,260
6652,259,260
6653,259,260
6654,259,260
6655,259,260
6656,259,260
6657,256,260
6658,256,260
6659,256,272
6660,256,272
6661,256,272
6662,256,272
6663,256,272
6664,256,272
6665,256,272
6666,256,272
6667,256,272
6668,257,272
6669,257,272
6670,258,272
6671,258,272
6672,258,272
6673,269,272
6674,269,272
6675,269,272
6676,269,272
6677,269,272
6678,258,272
6679,258,272
6680,259,272
6681,259,272
6682,259,272
6683,259,272
6684,259,272
6685,259,272
6686,259,272
6687,259,272
6688,259,272
6689,259,272
6690,259,272
6691,259,272
6692,259,272
6693,259,272
6694,259,272
6695,260,272
6696,260,272
6697,260,272
6698,260,272
6699,260,272
6700,260,272
6701,260,272
6702,261,272
6703,261,271
6704,261,271
6705,261,271
6706,261,271
6707,261,271
6708,261,271
6709,261,271
6710,261,271
6711,261,271
6712,261,271
6713,261,270
6714,262,270
6715,262,270
6716,262,270
6717,262,270
6718,262,270
6719,262,270
6720,262,270
6721,262,270
6722,262,270
6723,262,270
6724,262,270
6725,262,270
6726,262,270
6727,262,270
6728,262,270
6729,262,269
6730,262,268
6731,262,268
6732,262,268
6733,262,268
6734,262,268
6735,263,268
6736,263,268
6737,263,268
6738,263,267
6739,263,267
6740,263,267
6741,263,267
6742,263,267
6743,263,267
6744,263,267
6745,264,267
6746,261,267
6747,261,267
6748,261,267
6749,261,267
6750,261,267
6751,261,267
6752,261,267
6753,261,267
6754,261,267
6755,261,267
6756,261,266
6757,262,266
6758,262,265
6759,262,265
6760,262,265
6761,262,265
6762,262,265
6763,263,265
6764,263,265
6765,263,265
6766,263,265
6767,263,264
6768,263,264
6769,263,264
6770,263,264
6771,263,264
6772,263,264
6773,263,264
6774,261,269
6775,261,269
6776,261,269
6777,261,269
6778,261,269
6779,261,269
6780,261,269
6781,261,269
6782,261,269
6783,261,269
6784,261,269
6785,261,269
6786,261,269
6787,261,269
6788,256,269
6789,256,269
6790,261,269
6791,261,269
6792,261,269
6793,261,269
6794,262,269
6795,262,269
6796,262,268
6797,262,268
6798,262,268
6799,263,268
6800,263,267
6801,263,267
6802,263,267
6803,263,267
6804,263,267
6805,263,267
6806,263,266
6807,263,266
6808,263,265
6809,263,265
6810,263,265
6811,263,264
6812,263,264
6813,263,264
6814,263,265
6815,263,265
6816,263,265
6817,263,265
6818,263,265
6819,263,265
6820,263,265
6821,263,265
6822,263,265
6823,263,265
6824,263,265
6825,264,265
6826,264,265
6827,264,265
6828,262,265
6829,262,264
6830,263,264
6831,263,264
6832,263,264
6833,262,272
6834,262,271
6835,262,271
6836,262,271
6837,263,271
6838,263,271
6839,263,271
6840,263,271
6841,263,271
6842,263,271
6843,263,270
6844,263,270
6845,263,270
6846,263,270
